StockCode,YearMonth,Quantity,Revenue,Month,Year,Quantity_lag1,Quantity_lag2,Quantity_rolling3
22939,2011-04-01,22,114.74000000000001,4,2011,40.0,48.0,30.666666666666668
22939,2011-05-01,74,331.3,5,2011,22.0,40.0,36.666666666666664
22939,2011-06-01,30,148.5,6,2011,74.0,22.0,45.333333333333336
22939,2011-07-01,24,118.80000000000001,7,2011,30.0,74.0,42.0
22939,2011-08-01,44,223.64,8,2011,24.0,30.0,42.666666666666664
22939,2011-09-01,10,72.85999999999999,9,2011,44.0,24.0,32.666666666666664
22939,2011-10-01,44,235.32000000000002,10,2011,10.0,44.0,26.0
22939,2011-11-01,57,305.51,11,2011,44.0,10.0,32.666666666666664
22939,2011-12-01,50,212.5,12,2011,57.0,44.0,37.0
22940,2010-12-01,198,883.7,12,2010,658.0,514.0,523.6666666666666
22940,2011-01-01,-11,-42.53,1,2011,198.0,658.0,456.6666666666667
22940,2011-02-01,2,8.5,2,2011,-11.0,198.0,281.6666666666667
22940,2011-03-01,7,29.75,3,2011,2.0,-11.0,63.0
22940,2011-04-01,1,4.25,4,2011,7.0,2.0,-0.6666666666666666
22940,2011-05-01,51,192.75,5,2011,1.0,7.0,3.3333333333333335
22940,2011-06-01,3,12.75,6,2011,51.0,1.0,19.666666666666668
22940,2011-07-01,58,230.57999999999998,7,2011,3.0,51.0,18.333333333333332
22940,2011-08-01,405,1529.25,8,2011,58.0,3.0,37.333333333333336
22940,2011-09-01,250,1054.6599999999999,9,2011,405.0,58.0,155.33333333333334
22940,2011-10-01,453,1865.5299999999997,10,2011,250.0,405.0,237.66666666666666
22940,2011-11-01,395,1661.03,11,2011,453.0,250.0,369.3333333333333
22940,2011-12-01,69,360.53000000000003,12,2011,395.0,453.0,366.0
22941,2011-01-01,-5,-23.340000000000003,1,2011,128.0,531.0,350.0
22941,2011-02-01,-7,-59.5,2,2011,-5.0,128.0,218.0
22941,2011-03-01,-1,-8.5,3,2011,-7.0,-5.0,38.666666666666664
22941,2011-04-01,2,17.0,4,2011,-1.0,-7.0,-4.333333333333333
22941,2011-05-01,2,17.0,5,2011,2.0,-1.0,-2.0
22941,2011-08-01,6,59.129999999999995,8,2011,2.0,2.0,1.0
22941,2011-09-01,657,4545.53,9,2011,6.0,2.0,3.3333333333333335
22941,2011-10-01,230,2068.82,10,2011,657.0,6.0,221.66666666666666
22941,2011-11-01,428,3844.9399999999996,11,2011,230.0,657.0,297.6666666666667
22941,2011-12-01,179,1651.43,12,2011,428.0,230.0,438.3333333333333
22942,2011-01-01,-3,-25.5,1,2011,1.0,266.0,204.33333333333334
22942,2011-02-01,-3,-25.5,2,2011,-3.0,1.0,88.0
22942,2011-03-01,-2,-17.0,3,2011,-3.0,-3.0,-1.6666666666666667
22942,2011-08-01,2,17.0,8,2011,-2.0,-3.0,-2.6666666666666665
22942,2011-09-01,112,890.8000000000001,9,2011,2.0,-2.0,-1.0
22942,2011-10-01,157,1309.96,10,2011,112.0,2.0,37.333333333333336
22942,2011-11-01,132,1153.04,11,2011,157.0,112.0,90.33333333333333
22942,2011-12-01,136,487.4899999999999,12,2011,132.0,157.0,133.66666666666666
22943,2011-01-01,-6,-10.080000000000002,1,2011,331.0,499.0,450.6666666666667
22943,2011-02-01,0,6.539999999999999,2,2011,-6.0,331.0,274.6666666666667
22943,2011-03-01,1,10.79,3,2011,0.0,-6.0,108.33333333333333
22943,2011-04-01,6,29.700000000000003,4,2011,1.0,0.0,-1.6666666666666667
22943,2011-05-01,4,25.64,5,2011,6.0,1.0,2.3333333333333335
22943,2011-06-01,7,40.49,6,2011,4.0,6.0,3.6666666666666665
22943,2011-07-01,3,20.689999999999998,7,2011,7.0,4.0,5.666666666666667
22943,2011-08-01,18,100.78000000000002,8,2011,3.0,7.0,4.666666666666667
22943,2011-09-01,244,1112.8400000000001,9,2011,18.0,3.0,9.333333333333334
22943,2011-10-01,536,2525.3599999999997,10,2011,244.0,18.0,88.33333333333333
22943,2011-11-01,159,805.5500000000001,11,2011,536.0,244.0,266.0
22943,2011-12-01,18,200.05999999999995,12,2011,159.0,536.0,313.0
22944,2010-12-01,33,92.13999999999999,12,2010,183.0,222.0,402.3333333333333
22944,2011-01-01,1,15.79,1,2011,33.0,183.0,146.0
22944,2011-03-01,11,13.75,3,2011,1.0,33.0,72.33333333333333
22944,2011-04-01,6,7.5,4,2011,11.0,1.0,15.0
22944,2011-06-01,6,7.5,6,2011,6.0,11.0,6.0
22944,2011-09-01,384,163.68,9,2011,6.0,6.0,7.666666666666667
22944,2011-10-01,1343,631.6500000000001,10,2011,384.0,6.0,132.0
22944,2011-11-01,1452,775.08,11,2011,1343.0,384.0,577.6666666666666
22944,2011-12-01,126,130.62,12,2011,1452.0,1343.0,1059.6666666666667
22945,2010-12-01,231,582.81,12,2010,2006.0,1616.0,1546.0
22945,2011-01-01,4,43.38999999999999,1,2011,231.0,2006.0,1284.3333333333333
22945,2011-02-01,12,10.2,2,2011,4.0,231.0,747.0
22945,2011-03-01,-66,-56.099999999999994,3,2011,12.0,4.0,82.33333333333333
22945,2011-05-01,13,20.99,5,2011,-66.0,12.0,-16.666666666666668
22945,2011-06-01,6,10.8,6,2011,13.0,-66.0,-13.666666666666666
22945,2011-07-01,162,136.07999999999998,7,2011,6.0,13.0,-15.666666666666666
22945,2011-08-01,418,329.25999999999993,8,2011,162.0,6.0,60.333333333333336
22945,2011-09-01,577,464.40999999999985,9,2011,418.0,162.0,195.33333333333334
22945,2011-10-01,586,538.0,10,2011,577.0,418.0,385.6666666666667
22945,2011-11-01,748,675.7000000000002,11,2011,586.0,577.0,527.0
22945,2011-12-01,42,52.8,12,2011,748.0,586.0,637.0
22946,2010-12-01,15,441.8,12,2010,172.0,188.0,171.33333333333334
22946,2011-01-01,4,116.82,1,2011,15.0,172.0,125.0
22946,2011-02-01,1,33.29,2,2011,4.0,15.0,63.666666666666664
22946,2011-04-01,14,186.9,4,2011,1.0,4.0,6.666666666666667
22946,2011-06-01,26,339.26,6,2011,14.0,1.0,6.333333333333333
22946,2011-07-01,10,167.26,7,2011,26.0,14.0,13.666666666666666
22946,2011-08-01,89,1204.8700000000003,8,2011,10.0,26.0,16.666666666666668
22946,2011-09-01,58,956.7399999999999,9,2011,89.0,10.0,41.666666666666664
22946,2011-10-01,118,1853.0800000000002,10,2011,58.0,89.0,52.333333333333336
22946,2011-11-01,101,1485.1499999999999,11,2011,118.0,58.0,88.33333333333333
22946,2011-12-01,0,7.299999999999994,12,2011,101.0,118.0,92.33333333333333
22947,2010-12-01,16,441.70000000000005,12,2010,98.0,102.0,85.33333333333333
22947,2011-01-01,2,33.9,1,2011,16.0,98.0,72.0
22947,2011-04-01,12,153.0,4,2011,2.0,16.0,38.666666666666664
22947,2011-08-01,8,134.32,8,2011,12.0,2.0,10.0
22947,2011-09-01,39,607.4499999999999,9,2011,8.0,12.0,7.333333333333333
22947,2011-10-01,158,1683.6600000000003,10,2011,39.0,8.0,19.666666666666668
22947,2011-11-01,505,5587.290000000001,11,2011,158.0,39.0,68.33333333333333
22948,2010-12-01,147,225.59,12,2010,147.0,341.0,185.33333333333334
22948,2011-01-01,29,30.57,1,2011,147.0,147.0,211.66666666666666
22948,2011-02-01,273,237.83,2,2011,29.0,147.0,107.66666666666667
22948,2011-03-01,119,106.92999999999998,3,2011,273.0,29.0,149.66666666666666
22948,2011-04-01,79,67.15,4,2011,119.0,273.0,140.33333333333334
22948,2011-05-01,109,98.43,5,2011,79.0,119.0,157.0
22948,2011-06-01,55,46.75,6,2011,109.0,79.0,102.33333333333333
22948,2011-07-01,122,100.57999999999998,7,2011,55.0,109.0,81.0
22948,2011-08-01,120,111.72,8,2011,122.0,55.0,95.33333333333333
22948,2011-09-01,135,114.99,9,2011,120.0,122.0,99.0
22948,2011-10-01,109,112.08999999999999,10,2011,135.0,120.0,125.66666666666667
22948,2011-11-01,207,247.22999999999996,11,2011,109.0,135.0,121.33333333333333
22948,2011-12-01,83,93.23,12,2011,207.0,109.0,150.33333333333334
22949,2010-12-01,164,245.45,12,2010,215.0,308.0,350.0
22949,2011-01-01,102,155.43,1,2011,164.0,215.0,229.0
22949,2011-02-01,21,31.919999999999998,2,2011,102.0,164.0,160.33333333333334
22949,2011-03-01,214,311.77,3,2011,21.0,102.0,95.66666666666667
22949,2011-04-01,89,129.05,4,2011,214.0,21.0,112.33333333333333
22949,2011-05-01,31,46.42,5,2011,89.0,214.0,108.0
22949,2011-06-01,14,21.77,6,2011,31.0,89.0,111.33333333333333
22949,2011-07-01,27,40.62,7,2011,14.0,31.0,44.666666666666664
22949,2011-08-01,51,76.89,8,2011,27.0,14.0,24.0
22949,2011-09-01,112,163.86999999999998,9,2011,51.0,27.0,30.666666666666668
22949,2011-10-01,53,78.32000000000001,10,2011,112.0,51.0,63.333333333333336
22949,2011-11-01,63,92.82,11,2011,53.0,112.0,72.0
22949,2011-12-01,1,2.92,12,2011,63.0,53.0,76.0
22950,2011-06-01,13,20.32,6,2011,48.0,1038.0,945.3333333333334
22950,2011-07-01,1083,1486.8899999999999,7,2011,13.0,48.0,366.3333333333333
22950,2011-08-01,484,647.1399999999999,8,2011,1083.0,13.0,381.3333333333333
22950,2011-09-01,2345,3172.4,9,2011,484.0,1083.0,526.6666666666666
22950,2011-10-01,942,1359.1499999999999,10,2011,2345.0,484.0,1304.0
22950,2011-11-01,17,32.0,11,2011,942.0,2345.0,1257.0
22951,2010-12-01,618,335.97999999999996,12,2010,1727.0,778.0,1130.6666666666667
22951,2011-01-01,642,332.60999999999996,1,2011,618.0,1727.0,1041.0
22951,2011-02-01,344,184.10000000000002,2,2011,642.0,618.0,995.6666666666666
22951,2011-03-01,1004,558.5000000000001,3,2011,344.0,642.0,534.6666666666666
22951,2011-04-01,285,158.15,4,2011,1004.0,344.0,663.3333333333334
22951,2011-05-01,419,231.85,5,2011,285.0,1004.0,544.3333333333334
22951,2011-06-01,511,237.75,6,2011,419.0,285.0,569.3333333333334
22951,2011-07-01,331,185.55,7,2011,511.0,419.0,405.0
22951,2011-08-01,676,341.3,8,2011,331.0,511.0,420.3333333333333
22951,2011-09-01,908,499.7799999999999,9,2011,676.0,331.0,506.0
22951,2011-10-01,745,385.54999999999995,10,2011,908.0,676.0,638.3333333333334
22951,2011-11-01,735,386.73,11,2011,745.0,908.0,776.3333333333334
22951,2011-12-01,143,86.35,12,2011,735.0,745.0,796.0
22952,2010-12-01,1345,882.8400000000001,12,2010,7563.0,4679.0,5564.0
22952,2011-01-01,-15,-1.7700000000000014,1,2011,1345.0,7563.0,4529.0
22952,2011-02-01,3,3.75,2,2011,-15.0,1345.0,2964.3333333333335
22952,2011-03-01,24,13.200000000000001,3,2011,3.0,-15.0,444.3333333333333
22952,2011-04-01,2,2.5,4,2011,24.0,3.0,4.0
22952,2011-05-01,1,0.55,5,2011,2.0,24.0,9.666666666666666
22952,2011-06-01,6,6.1,6,2011,1.0,2.0,9.0
22952,2011-07-01,1226,589.49,7,2011,6.0,1.0,3.0
22952,2011-08-01,570,302.50000000000006,8,2011,1226.0,6.0,411.0
22952,2011-09-01,3710,1866.4399999999996,9,2011,570.0,1226.0,600.6666666666666
22952,2011-10-01,3775,2028.06,10,2011,3710.0,570.0,1835.3333333333333
22952,2011-11-01,4347,3181.3,11,2011,3775.0,3710.0,2685.0
22952,2011-12-01,750,496.71000000000004,12,2011,4347.0,3775.0,3944.0
22953,2011-02-01,16,20.0,2,2011,15.0,135.0,136.0
22953,2011-03-01,21,26.25,3,2011,16.0,15.0,55.333333333333336
22953,2011-04-01,33,42.46,4,2011,21.0,16.0,17.333333333333332
22953,2011-05-01,78,102.34,5,2011,33.0,21.0,23.333333333333332
22953,2011-06-01,54,65.3,6,2011,78.0,33.0,44.0
22953,2011-07-01,43,49.55,7,2011,54.0,78.0,55.0
22953,2011-08-01,12,15.0,8,2011,43.0,54.0,58.333333333333336
22953,2011-09-01,39,49.96,9,2011,12.0,43.0,36.333333333333336
22953,2011-10-01,16,21.21,10,2011,39.0,12.0,31.333333333333332
22953,2011-11-01,39,51.17,11,2011,16.0,39.0,22.333333333333332
22953,2011-12-01,1,1.25,12,2011,39.0,16.0,31.333333333333332
22954,2011-02-01,24,30.0,2,2011,8.0,13.0,20.666666666666668
22954,2011-03-01,1,2.46,3,2011,24.0,8.0,15.0
22954,2011-04-01,18,23.71,4,2011,1.0,24.0,11.0
22954,2011-05-01,14,18.71,5,2011,18.0,1.0,14.333333333333334
22954,2011-06-01,20,24.95,6,2011,14.0,18.0,11.0
22954,2011-07-01,44,44.08,7,2011,20.0,14.0,17.333333333333332
22954,2011-08-01,18,22.5,8,2011,44.0,20.0,26.0
22954,2011-09-01,24,30.0,9,2011,18.0,44.0,27.333333333333332
22954,2011-10-01,5,6.25,10,2011,24.0,18.0,28.666666666666668
22954,2011-11-01,7,8.75,11,2011,5.0,24.0,15.666666666666666
22955,2011-02-01,114,229.43,2,2011,164.0,46.0,206.0
22955,2011-03-01,26,54.60000000000001,3,2011,114.0,164.0,108.0
22955,2011-04-01,50,107.03,4,2011,26.0,114.0,101.33333333333333
22955,2011-05-01,10,21.0,5,2011,50.0,26.0,63.333333333333336
22955,2011-06-01,27,59.220000000000006,6,2011,10.0,50.0,28.666666666666668
22955,2011-07-01,61,133.5,7,2011,27.0,10.0,29.0
22955,2011-08-01,35,75.53,8,2011,61.0,27.0,32.666666666666664
22955,2011-09-01,122,246.23,9,2011,35.0,61.0,41.0
22955,2011-10-01,54,115.43,10,2011,122.0,35.0,72.66666666666667
22955,2011-11-01,271,541.4000000000001,11,2011,54.0,122.0,70.33333333333333
22955,2011-12-01,60,60.760000000000005,12,2011,271.0,54.0,149.0
22956,2011-02-01,220,432.0900000000001,2,2011,332.0,135.0,303.6666666666667
22956,2011-03-01,208,423.6000000000001,3,2011,220.0,332.0,229.0
22956,2011-04-01,58,121.8,4,2011,208.0,220.0,253.33333333333334
22956,2011-05-01,173,331.36,5,2011,58.0,208.0,162.0
22956,2011-06-01,96,190.68,6,2011,173.0,58.0,146.33333333333334
22956,2011-07-01,90,196.2,7,2011,96.0,173.0,109.0
22956,2011-08-01,176,369.6000000000002,8,2011,90.0,96.0,119.66666666666667
22956,2011-09-01,147,284.70000000000005,9,2011,176.0,90.0,120.66666666666667
22956,2011-10-01,85,184.59,10,2011,147.0,176.0,137.66666666666666
22956,2011-11-01,73,153.48000000000002,11,2011,85.0,147.0,136.0
22956,2011-12-01,105,82.95,12,2011,73.0,85.0,101.66666666666667
22957,2011-04-01,252,746.92,4,2011,400.0,498.0,495.0
22957,2011-08-01,6,17.700000000000003,8,2011,252.0,400.0,383.3333333333333
22957,2011-09-01,6,17.700000000000003,9,2011,6.0,252.0,219.33333333333334
22959,2010-12-01,25,10.5,12,2010,1312.0,2275.0,1595.6666666666667
22959,2011-07-01,250,89.0,7,2011,25.0,1312.0,1204.0
22959,2011-08-01,450,173.0,8,2011,250.0,25.0,529.0
22959,2011-09-01,950,387.0,9,2011,450.0,250.0,241.66666666666666
22959,2011-10-01,1025,430.5,10,2011,950.0,450.0,550.0
22959,2011-11-01,1700,714.0,11,2011,1025.0,950.0,808.3333333333334
22959,2011-12-01,201,84.42,12,2011,1700.0,1025.0,1225.0
22960,2011-02-01,666,2728.3799999999997,2,2011,660.0,580.0,521.3333333333334
22960,2011-03-01,1023,4354.11,3,2011,666.0,660.0,635.3333333333334
22960,2011-04-01,488,2044.4799999999998,4,2011,1023.0,666.0,783.0
22960,2011-05-01,490,1980.6799999999998,5,2011,488.0,1023.0,725.6666666666666
22960,2011-06-01,459,1936.05,6,2011,490.0,488.0,667.0
22960,2011-07-01,828,3341.4399999999996,7,2011,459.0,490.0,479.0
22960,2011-08-01,518,2358.7799999999997,8,2011,828.0,459.0,592.3333333333334
22960,2011-09-01,852,3437.2,9,2011,518.0,828.0,601.6666666666666
22960,2011-10-01,624,2729.86,10,2011,852.0,518.0,732.6666666666666
22960,2011-11-01,1007,4538.71,11,2011,624.0,852.0,664.6666666666666
22960,2011-12-01,253,1242.5299999999997,12,2011,1007.0,624.0,827.6666666666666
22961,2011-01-01,1467,2056.85,1,2011,1660.0,842.0,834.3333333333334
22961,2011-02-01,1142,1693.98,2,2011,1467.0,1660.0,1323.0
22961,2011-03-01,1727,2873.49,3,2011,1142.0,1467.0,1423.0
22961,2011-04-01,185,287.73999999999995,4,2011,1727.0,1142.0,1445.3333333333333
22961,2011-05-01,894,1253.4200000000005,5,2011,185.0,1727.0,1018.0
22961,2011-06-01,795,1200.5899999999997,6,2011,894.0,185.0,935.3333333333334
22961,2011-07-01,1225,1843.53,7,2011,795.0,894.0,624.6666666666666
22961,2011-08-01,1432,1994.56,8,2011,1225.0,795.0,971.3333333333334
22961,2011-09-01,1574,2349.54,9,2011,1432.0,1225.0,1150.6666666666667
22961,2011-10-01,1374,2112.38,10,2011,1574.0,1432.0,1410.3333333333333
22961,2011-11-01,1574,3122.9999999999995,11,2011,1374.0,1574.0,1460.0
22961,2011-12-01,1016,1731.5600000000004,12,2011,1574.0,1374.0,1507.3333333333333
22962,2011-02-01,613,480.49,2,2011,418.0,529.0,472.3333333333333
22962,2011-03-01,575,457.55,3,2011,613.0,418.0,520.0
22962,2011-04-01,255,219.08999999999997,4,2011,575.0,613.0,535.3333333333334
22962,2011-05-01,211,173.88999999999996,5,2011,255.0,575.0,481.0
22962,2011-06-01,159,137.49,6,2011,211.0,255.0,347.0
22962,2011-07-01,178,155.97999999999996,7,2011,159.0,211.0,208.33333333333334
22962,2011-08-01,79,74.95,8,2011,178.0,159.0,182.66666666666666
22962,2011-09-01,168,157.62,9,2011,79.0,178.0,138.66666666666666
22962,2011-10-01,265,226.80999999999997,10,2011,168.0,79.0,141.66666666666666
22962,2011-11-01,311,265.91,11,2011,265.0,168.0,170.66666666666666
22962,2011-12-01,50,52.63999999999999,12,2011,311.0,265.0,248.0
22963,2011-01-01,321,259.74,1,2011,486.0,404.0,297.3333333333333
22963,2011-02-01,445,351.73,2,2011,321.0,486.0,403.6666666666667
22963,2011-03-01,452,352.99999999999994,3,2011,445.0,321.0,417.3333333333333
22963,2011-04-01,261,223.41,4,2011,452.0,445.0,406.0
22963,2011-05-01,176,150.76999999999995,5,2011,261.0,452.0,386.0
22963,2011-06-01,87,77.85,6,2011,176.0,261.0,296.3333333333333
22963,2011-07-01,140,122.12,7,2011,87.0,176.0,174.66666666666666
22963,2011-08-01,123,114.94999999999999,8,2011,140.0,87.0,134.33333333333334
22963,2011-09-01,234,207.48,9,2011,123.0,140.0,116.66666666666667
22963,2011-10-01,243,208.10999999999999,10,2011,234.0,123.0,165.66666666666666
22963,2011-11-01,175,169.02999999999994,11,2011,243.0,234.0,200.0
22963,2011-12-01,32,38.12,12,2011,175.0,243.0,217.33333333333334
22964,2011-02-01,427,847.0300000000001,2,2011,323.0,151.0,203.66666666666666
22964,2011-03-01,406,816.0100000000002,3,2011,427.0,323.0,300.3333333333333
22964,2011-04-01,77,167.79,4,2011,406.0,427.0,385.3333333333333
22964,2011-05-01,71,153.16000000000003,5,2011,77.0,406.0,303.3333333333333
22964,2011-06-01,50,117.18,6,2011,71.0,77.0,184.66666666666666
22964,2011-07-01,192,379.38,7,2011,50.0,71.0,66.0
22964,2011-08-01,131,281.19,8,2011,192.0,50.0,104.33333333333333
22964,2011-09-01,251,505.31000000000006,9,2011,131.0,192.0,124.33333333333333
22964,2011-10-01,154,345.73,10,2011,251.0,131.0,191.33333333333334
22964,2011-11-01,275,612.01,11,2011,154.0,251.0,178.66666666666666
22964,2011-12-01,102,230.44,12,2011,275.0,154.0,226.66666666666666
22965,2011-02-01,79,165.89999999999998,2,2011,239.0,80.0,263.3333333333333
22965,2011-03-01,86,200.55,3,2011,79.0,239.0,132.66666666666666
22965,2011-04-01,77,163.73000000000002,4,2011,86.0,79.0,134.66666666666666
22965,2011-05-01,70,147.0,5,2011,77.0,86.0,80.66666666666667
22965,2011-06-01,78,163.8,6,2011,70.0,77.0,77.66666666666667
22965,2011-07-01,152,311.26000000000005,7,2011,78.0,70.0,75.0
22965,2011-08-01,47,104.79,8,2011,152.0,78.0,100.0
22965,2011-09-01,124,267.02000000000004,9,2011,47.0,152.0,92.33333333333333
22965,2011-10-01,95,209.65,10,2011,124.0,47.0,107.66666666666667
22965,2011-11-01,178,383.95000000000005,11,2011,95.0,124.0,88.66666666666667
22965,2011-12-01,28,73.00999999999999,12,2011,178.0,95.0,132.33333333333334
22966,2011-02-01,578,706.0300000000001,2,2011,635.0,642.0,685.3333333333334
22966,2011-03-01,792,980.6600000000002,3,2011,578.0,635.0,618.3333333333334
22966,2011-04-01,220,283.47,4,2011,792.0,578.0,668.3333333333334
22966,2011-05-01,582,662.7800000000001,5,2011,220.0,792.0,530.0
22966,2011-06-01,1,2.46,6,2011,582.0,220.0,531.3333333333334
22966,2011-07-01,409,486.31000000000006,7,2011,1.0,582.0,267.6666666666667
22966,2011-08-01,544,665.95,8,2011,409.0,1.0,330.6666666666667
22966,2011-09-01,754,926.03,9,2011,544.0,409.0,318.0
22966,2011-10-01,863,1060.14,10,2011,754.0,544.0,569.0
22966,2011-11-01,1146,1492.2200000000003,11,2011,863.0,754.0,720.3333333333334
22966,2011-12-01,269,367.71,12,2011,1146.0,863.0,921.0
22967,2011-04-01,120,356.8399999999999,4,2011,330.0,341.0,336.0
22967,2011-05-01,9,26.550000000000004,5,2011,120.0,330.0,263.6666666666667
22967,2011-06-01,6,17.700000000000003,6,2011,9.0,120.0,153.0
22967,2011-12-01,6,17.700000000000003,12,2011,6.0,9.0,45.0
22968,2011-01-01,165,1456.1500000000003,1,2011,133.0,320.0,153.33333333333334
22968,2011-02-01,104,980.45,2,2011,165.0,133.0,206.0
22968,2011-03-01,116,1159.91,3,2011,104.0,165.0,134.0
22968,2011-04-01,20,217.57,4,2011,116.0,104.0,128.33333333333334
22968,2011-05-01,153,1397.3700000000001,5,2011,20.0,116.0,80.0
22968,2011-06-01,8,89.61000000000001,6,2011,153.0,20.0,96.33333333333333
22968,2011-07-01,13,129.35,7,2011,8.0,153.0,60.333333333333336
22968,2011-08-01,6,59.7,8,2011,13.0,8.0,58.0
22968,2011-09-01,6,59.699999999999996,9,2011,6.0,13.0,9.0
22968,2011-10-01,8,68.0,10,2011,6.0,6.0,8.333333333333334
22968,2011-11-01,40,523.36,11,2011,8.0,6.0,6.666666666666667
22968,2011-12-01,2,39.92,12,2011,40.0,8.0,18.0
22969,2011-02-01,1402,1916.8999999999999,2,2011,800.0,1205.0,1315.3333333333333
22969,2011-03-01,1657,2319.7900000000004,3,2011,1402.0,800.0,1135.6666666666667
22969,2011-04-01,958,1369.1000000000001,4,2011,1657.0,1402.0,1286.3333333333333
22969,2011-05-01,671,999.7499999999999,5,2011,958.0,1657.0,1339.0
22969,2011-06-01,632,956.0799999999998,6,2011,671.0,958.0,1095.3333333333333
22969,2011-07-01,365,538.4499999999999,7,2011,632.0,671.0,753.6666666666666
22969,2011-08-01,1066,1738.1000000000001,8,2011,365.0,632.0,556.0
22969,2011-09-01,1956,3210.480000000001,9,2011,1066.0,365.0,687.6666666666666
22969,2011-10-01,831,1195.9899999999998,10,2011,1956.0,1066.0,1129.0
22969,2011-11-01,608,965.4399999999998,11,2011,831.0,1956.0,1284.3333333333333
22969,2011-12-01,229,401.97,12,2011,608.0,831.0,1131.6666666666667
22970,2011-03-01,431,1159.6699999999998,3,2011,360.0,305.0,259.3333333333333
22970,2011-04-01,941,2062.05,4,2011,431.0,360.0,365.3333333333333
22970,2011-05-01,459,1037.28,5,2011,941.0,431.0,577.3333333333334
22970,2011-06-01,277,646.3699999999999,6,2011,459.0,941.0,610.3333333333334
22970,2011-07-01,223,513.2,7,2011,277.0,459.0,559.0
22970,2011-08-01,125,293.5799999999999,8,2011,223.0,277.0,319.6666666666667
22970,2011-09-01,286,686.19,9,2011,125.0,223.0,208.33333333333334
22970,2011-10-01,410,920.7200000000003,10,2011,286.0,125.0,211.33333333333334
22970,2011-11-01,302,744.9300000000001,11,2011,410.0,286.0,273.6666666666667
22970,2011-12-01,86,226.53000000000003,12,2011,302.0,410.0,332.6666666666667
22971,2011-03-01,170,438.32,3,2011,304.0,223.0,215.33333333333334
22971,2011-04-01,211,510.46999999999997,4,2011,170.0,304.0,232.33333333333334
22971,2011-05-01,414,915.01,5,2011,211.0,170.0,228.33333333333334
22971,2011-06-01,187,441.75000000000006,6,2011,414.0,211.0,265.0
22971,2011-07-01,126,301.82,7,2011,187.0,414.0,270.6666666666667
22971,2011-08-01,141,331.97,8,2011,126.0,187.0,242.33333333333334
22971,2011-09-01,196,488.4200000000001,9,2011,141.0,126.0,151.33333333333334
